member_name,strategy_type,priority,query,url
道場　ひでのり,direct_search,high,"""道場　ひでのり"" 武蔵野市 議員",https://x.com/search?q=%22%E9%81%93%E5%A0%B4%E3%80%80%E3%81%B2%E3%81%A7%E3%81%AE%E3%82%8A%22%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%20%E8%AD%B0%E5%93%A1&f=user
道場　ひでのり,direct_search,high,道場ひでのり プロフィール 市議,https://x.com/search?q=%E9%81%93%E5%A0%B4%E3%81%B2%E3%81%A7%E3%81%AE%E3%82%8A%20%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%20%E5%B8%82%E8%AD%B0&f=user
道場　ひでのり,party_search,medium,自由民主・市民クラブ 武蔵野市 道場,https://x.com/search?q=%E8%87%AA%E7%94%B1%E6%B0%91%E4%B8%BB%E3%83%BB%E5%B8%82%E6%B0%91%E3%82%AF%E3%83%A9%E3%83%96%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%20%E9%81%93%E5%A0%B4&f=user
道場　ひでのり,party_search,medium,"""自由民主・市民クラブ"" メンバー 道場　ひでのり",https://x.com/search?q=%22%E8%87%AA%E7%94%B1%E6%B0%91%E4%B8%BB%E3%83%BB%E5%B8%82%E6%B0%91%E3%82%AF%E3%83%A9%E3%83%96%22%20%E3%83%A1%E3%83%B3%E3%83%90%E3%83%BC%20%E9%81%93%E5%A0%B4%E3%80%80%E3%81%B2%E3%81%A7%E3%81%AE%E3%82%8A&f=user
道場　ひでのり,election_search,low,道場　ひでのり 当選 武蔵野市,https://x.com/search?q=%E9%81%93%E5%A0%B4%E3%80%80%E3%81%B2%E3%81%A7%E3%81%AE%E3%82%8A%20%E5%BD%93%E9%81%B8%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82&f=user
道場　ひでのり,election_search,low,#武蔵野市選挙 道場　ひでのり,https://x.com/search?q=%23%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%E9%81%B8%E6%8C%99%20%E9%81%93%E5%A0%B4%E3%80%80%E3%81%B2%E3%81%A7%E3%81%AE%E3%82%8A&f=user
道場　ひでのり,election_search,low,道場　ひでのり 選挙ポスター,https://x.com/search?q=%E9%81%93%E5%A0%B4%E3%80%80%E3%81%B2%E3%81%A7%E3%81%AE%E3%82%8A%20%E9%81%B8%E6%8C%99%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC&f=user
きくち　由美子,direct_search,high,"""きくち　由美子"" 市議 -RT",https://x.com/search?q=%22%E3%81%8D%E3%81%8F%E3%81%A1%E3%80%80%E7%94%B1%E7%BE%8E%E5%AD%90%22%20%E5%B8%82%E8%AD%B0%20-RT&f=user
きくち　由美子,direct_search,high,"""きくち　由美子"" 武蔵野市 議員",https://x.com/search?q=%22%E3%81%8D%E3%81%8F%E3%81%A1%E3%80%80%E7%94%B1%E7%BE%8E%E5%AD%90%22%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%20%E8%AD%B0%E5%93%A1&f=user
きくち　由美子,direct_search,high,きくち由美子 プロフィール 市議,https://x.com/search?q=%E3%81%8D%E3%81%8F%E3%81%A1%E7%94%B1%E7%BE%8E%E5%AD%90%20%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%20%E5%B8%82%E8%AD%B0&f=user
きくち　由美子,party_search,medium,自由民主・市民クラブ 武蔵野市 きくち,https://x.com/search?q=%E8%87%AA%E7%94%B1%E6%B0%91%E4%B8%BB%E3%83%BB%E5%B8%82%E6%B0%91%E3%82%AF%E3%83%A9%E3%83%96%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%20%E3%81%8D%E3%81%8F%E3%81%A1&f=user
きくち　由美子,party_search,medium,"""自由民主・市民クラブ"" メンバー きくち　由美子",https://x.com/search?q=%22%E8%87%AA%E7%94%B1%E6%B0%91%E4%B8%BB%E3%83%BB%E5%B8%82%E6%B0%91%E3%82%AF%E3%83%A9%E3%83%96%22%20%E3%83%A1%E3%83%B3%E3%83%90%E3%83%BC%20%E3%81%8D%E3%81%8F%E3%81%A1%E3%80%80%E7%94%B1%E7%BE%8E%E5%AD%90&f=user
きくち　由美子,election_search,low,きくち　由美子 当選 武蔵野市,https://x.com/search?q=%E3%81%8D%E3%81%8F%E3%81%A1%E3%80%80%E7%94%B1%E7%BE%8E%E5%AD%90%20%E5%BD%93%E9%81%B8%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82&f=user
きくち　由美子,election_search,low,#武蔵野市選挙 きくち　由美子,https://x.com/search?q=%23%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%E9%81%B8%E6%8C%99%20%E3%81%8D%E3%81%8F%E3%81%A1%E3%80%80%E7%94%B1%E7%BE%8E%E5%AD%90&f=user
きくち　由美子,election_search,low,きくち　由美子 選挙ポスター,https://x.com/search?q=%E3%81%8D%E3%81%8F%E3%81%A1%E3%80%80%E7%94%B1%E7%BE%8E%E5%AD%90%20%E9%81%B8%E6%8C%99%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC&f=user
木崎　剛,direct_search,high,"""木崎　剛"" 市議 -RT",https://x.com/search?q=%22%E6%9C%A8%E5%B4%8E%E3%80%80%E5%89%9B%22%20%E5%B8%82%E8%AD%B0%20-RT&f=user
